Date & time,Open,High,Low,Close,Volume
06.09.2024 01:09:00.000,0.84302,0.84303,0.84302,0.84303,3599.9999
06.09.2024 01:10:00.000,0.84303,0.84303,0.84302,0.84302,3599.9999
06.09.2024 01:11:00.000,0.84304,0.84304,0.84302,0.84302,3599.9999
06.09.2024 01:12:00.000,0.84304,0.84306,0.84304,0.84306,6000
06.09.2024 01:13:00.000,0.84305,0.84305,0.84304,0.84304,5400.0001
06.09.2024 01:14:00.000,0.84304,0.84309,0.84304,0.84309,9000
06.09.2024 01:15:00.000,0.84309,0.84309,0.84309,0.84309,1200
06.09.2024 01:16:00.000,0.84309,0.84309,0.84308,0.84308,3000
06.09.2024 01:17:00.000,0.84309,0.8431,0.84309,0.8431,3599.9999
06.09.2024 01:18:00.000,0.84307,0.84307,0.84305,0.84305,4800.0002
06.09.2024 01:19:00.000,0.84308,0.84309,0.84308,0.84309,4800.0002
06.09.2024 01:20:00.000,0.8431,0.84311,0.8431,0.84311,2400.0001
06.09.2024 01:21:00.000,0.8431,0.8431,0.84307,0.84307,3599.9999
06.09.2024 01:22:00.000,0.84308,0.84308,0.84307,0.84308,6599.9999
06.09.2024 01:23:00.000,0.84308,0.84308,0.84308,0.84308,0
06.09.2024 01:24:00.000,0.84307,0.8431,0.84307,0.8431,5400.0001
06.09.2024 01:25:00.000,0.8431,0.8431,0.8431,0.8431,5400.0001
06.09.2024 01:26:00.000,0.84309,0.84309,0.84309,0.84309,1800
06.09.2024 01:27:00.000,0.84308,0.84309,0.84306,0.84309,9000
06.09.2024 01:28:00.000,0.84309,0.84309,0.84309,0.84309,0
06.09.2024 01:29:00.000,0.84307,0.84308,0.84305,0.84308,8699.9998
06.09.2024 01:30:00.000,0.84308,0.84308,0.84308,0.84308,0
06.09.2024 01:31:00.000,0.84307,0.84307,0.84307,0.84307,3000
06.09.2024 01:32:00.000,0.84306,0.84308,0.84306,0.84306,7800.0002
06.09.2024 01:33:00.000,0.84307,0.84308,0.84306,0.84308,17399.9996
06.09.2024 01:34:00.000,0.84309,0.84311,0.84308,0.8431,17399.9996
06.09.2024 01:35:00.000,0.84309,0.84311,0.84309,0.84311,8399.9996
06.09.2024 01:36:00.000,0.8431,0.84311,0.8431,0.84311,12000
06.09.2024 01:37:00.000,0.84312,0.84312,0.8431,0.8431,5400.0001
06.09.2024 01:38:00.000,0.84309,0.84311,0.84309,0.8431,7199.9998
06.09.2024 01:39:00.000,0.84313,0.84313,0.84309,0.8431,12600.0004
06.09.2024 01:40:00.000,0.84313,0.84319,0.84311,0.84318,16200.0008
06.09.2024 01:41:00.000,0.8432,0.84324,0.8432,0.84322,6599.9999
06.09.2024 01:42:00.000,0.84321,0.84325,0.84321,0.84325,7800.0002
06.09.2024 01:43:00.000,0.84323,0.84323,0.84314,0.84314,14250
06.09.2024 01:44:00.000,0.84317,0.8432,0.84317,0.84318,10350.0004
06.09.2024 01:45:00.000,0.84316,0.84317,0.84315,0.84315,10500
06.09.2024 01:46:00.000,0.84314,0.84316,0.84314,0.84316,5400.0001
06.09.2024 01:47:00.000,0.84316,0.84318,0.84314,0.84318,12600.0004
06.09.2024 01:48:00.000,0.84318,0.84322,0.84316,0.84318,10800.0002
06.09.2024 01:49:00.000,0.84319,0.84319,0.84319,0.84319,1200
06.09.2024 01:50:00.000,0.84321,0.84321,0.84321,0.84321,2400.0001
06.09.2024 01:51:00.000,0.84317,0.84318,0.84317,0.84318,16350.0004
06.09.2024 01:52:00.000,0.84317,0.84318,0.84317,0.84317,17549.9992
06.09.2024 01:53:00.000,0.84317,0.84318,0.84317,0.84317,13199.9998
06.09.2024 01:54:00.000,0.84317,0.84319,0.84316,0.84318,10800.0002
06.09.2024 01:55:00.000,0.84318,0.84318,0.84318,0.84318,1200
06.09.2024 01:56:00.000,0.84317,0.84317,0.84315,0.84317,6000
06.09.2024 01:57:00.000,0.84318,0.84319,0.84316,0.84316,8100.0004
06.09.2024 01:58:00.000,0.84319,0.8432,0.84315,0.84316,35849.9985
06.09.2024 01:59:00.000,0.84318,0.84326,0.84317,0.84325,31799.9992
06.09.2024 02:00:00.000,0.84326,0.84329,0.84323,0.84329,39900.0015
06.09.2024 02:01:00.000,0.8433,0.8433,0.84322,0.84325,16799.9992
06.09.2024 02:02:00.000,0.84326,0.84327,0.84324,0.84327,12300.0002
06.09.2024 02:03:00.000,0.84326,0.84326,0.84318,0.84324,16799.9992
06.09.2024 02:04:00.000,0.84318,0.8432,0.84317,0.84319,15449.9998
06.09.2024 02:05:00.000,0.84319,0.84321,0.84317,0.84319,24000
06.09.2024 02:06:00.000,0.84321,0.84325,0.8432,0.84323,29399.9996
06.09.2024 02:07:00.000,0.84323,0.84324,0.84319,0.84322,11399.9996
06.09.2024 02:08:00.000,0.84322,0.84324,0.84319,0.84323,26399.9996
06.09.2024 02:09:00.000,0.84324,0.84324,0.84321,0.84322,82800.0031
06.09.2024 02:10:00.000,0.84322,0.84322,0.84314,0.84314,75599.9985
06.09.2024 02:11:00.000,0.84314,0.84314,0.84311,0.84312,40200.0008
06.09.2024 02:12:00.000,0.84312,0.84314,0.84312,0.84312,32400.0015
06.09.2024 02:13:00.000,0.84312,0.84319,0.84312,0.84317,43200.0008
06.09.2024 02:14:00.000,0.84317,0.84319,0.84317,0.84318,28200.0008
06.09.2024 02:15:00.000,0.84319,0.8432,0.84317,0.84319,13199.9998
06.09.2024 02:16:00.000,0.84318,0.84318,0.84316,0.84317,7800.0002
06.09.2024 02:17:00.000,0.84316,0.84318,0.84315,0.84318,13199.9998
06.09.2024 02:18:00.000,0.84317,0.84318,0.84316,0.84318,12600.0004
06.09.2024 02:19:00.000,0.84318,0.8432,0.84315,0.8432,70199.9969
06.09.2024 02:20:00.000,0.84321,0.84323,0.84319,0.8432,91199.9969
06.09.2024 02:21:00.000,0.8432,0.84323,0.8432,0.84321,20399.9996
06.09.2024 02:22:00.000,0.84322,0.84323,0.84319,0.84321,27000
06.09.2024 02:23:00.000,0.84322,0.84325,0.84319,0.84325,23399.9996
06.09.2024 02:24:00.000,0.84325,0.84327,0.84322,0.84325,44700.0008
06.09.2024 02:25:00.000,0.84324,0.84325,0.84322,0.84322,15899.9996
06.09.2024 02:26:00.000,0.84322,0.84322,0.8432,0.84321,13199.9998
06.09.2024 02:27:00.000,0.84322,0.84322,0.8432,0.8432,7800.0002
06.09.2024 02:28:00.000,0.84322,0.84322,0.84321,0.84321,7800.0002
06.09.2024 02:29:00.000,0.84319,0.84319,0.84316,0.84317,7800.0002
06.09.2024 02:30:00.000,0.84317,0.84319,0.84317,0.84318,24600.0004
06.09.2024 02:31:00.000,0.84319,0.84323,0.84318,0.8432,33599.9985
06.09.2024 02:32:00.000,0.8432,0.84322,0.8432,0.84322,24000
06.09.2024 02:33:00.000,0.84321,0.84322,0.84321,0.84322,17399.9996
06.09.2024 02:34:00.000,0.84322,0.84328,0.84322,0.84328,37799.9992
06.09.2024 02:35:00.000,0.84326,0.84329,0.84324,0.84326,37799.9992
06.09.2024 02:36:00.000,0.84327,0.84327,0.84325,0.84325,6599.9999
06.09.2024 02:37:00.000,0.84327,0.84328,0.84325,0.84325,18000
06.09.2024 02:38:00.000,0.84326,0.84327,0.84326,0.84326,10800.0002
06.09.2024 02:39:00.000,0.84324,0.84324,0.84322,0.84322,2640.0001
06.09.2024 02:40:00.000,0.84321,0.84321,0.8432,0.84321,6000
06.09.2024 02:41:00.000,0.84323,0.84323,0.84323,0.84323,2400.0001
06.09.2024 02:42:00.000,0.84322,0.84323,0.84322,0.84323,3000
06.09.2024 02:43:00.000,0.84323,0.84324,0.8432,0.84322,26399.9996
06.09.2024 02:44:00.000,0.84322,0.84323,0.84319,0.84322,16200.0008
06.09.2024 02:45:00.000,0.84323,0.8433,0.84322,0.84323,48599.9985
06.09.2024 02:46:00.000,0.84323,0.84323,0.84321,0.84322,13199.9998
06.09.2024 02:47:00.000,0.84323,0.84323,0.84322,0.84322,40799.9992
06.09.2024 02:48:00.000,0.84322,0.84322,0.84317,0.84319,25950.0008
06.09.2024 02:49:00.000,0.84319,0.84319,0.84318,0.84318,5400.0001
06.09.2024 02:50:00.000,0.84319,0.84321,0.84317,0.84318,24000
06.09.2024 02:51:00.000,0.84318,0.84321,0.84317,0.8432,34799.9992
06.09.2024 02:52:00.000,0.84319,0.84319,0.84318,0.84318,26700.0008
06.09.2024 02:53:00.000,0.84317,0.84323,0.84317,0.84321,55799.9992
06.09.2024 02:54:00.000,0.8432,0.84324,0.84309,0.84314,65220.0012
06.09.2024 02:55:00.000,0.84321,0.84331,0.84321,0.8433,26399.9996
06.09.2024 02:56:00.000,0.8433,0.84335,0.84329,0.84335,64800.0031
06.09.2024 02:57:00.000,0.84334,0.84334,0.84332,0.84334,21899.9996
06.09.2024 02:58:00.000,0.84336,0.84336,0.84333,0.84335,22200.0008
06.09.2024 02:59:00.000,0.84334,0.84334,0.84323,0.84328,83610.0006
06.09.2024 03:00:00.000,0.84329,0.84329,0.84327,0.84327,8399.9996
06.09.2024 03:01:00.000,0.84327,0.84332,0.84327,0.84332,18600.0004
06.09.2024 03:02:00.000,0.84332,0.84338,0.84331,0.84332,85199.9969
06.09.2024 03:03:00.000,0.84331,0.84337,0.84331,0.84336,96599.9985
06.09.2024 03:04:00.000,0.84333,0.84338,0.84333,0.84338,35400.0015
06.09.2024 03:05:00.000,0.84337,0.84339,0.84334,0.84337,29399.9996
06.09.2024 03:06:00.000,0.84338,0.84344,0.84333,0.84344,49720.0012
06.09.2024 03:07:00.000,0.84345,0.84345,0.84333,0.84338,45000
06.09.2024 03:08:00.000,0.84337,0.84339,0.84333,0.84334,73419.9982
06.09.2024 03:09:00.000,0.84336,0.8434,0.84336,0.84339,50400.0015
06.09.2024 03:10:00.000,0.84339,0.84341,0.84336,0.84338,59400.0015
06.09.2024 03:11:00.000,0.84338,0.84339,0.84334,0.84336,41919.9982
06.09.2024 03:12:00.000,0.84335,0.84339,0.84334,0.84337,24600.0004
06.09.2024 03:13:00.000,0.84338,0.84339,0.84336,0.84337,30000
06.09.2024 03:14:00.000,0.84337,0.84338,0.84335,0.84335,16200.0008
06.09.2024 03:15:00.000,0.84336,0.84339,0.84334,0.84339,69000
06.09.2024 03:16:00.000,0.84338,0.84341,0.84338,0.84339,14399.9996
06.09.2024 03:17:00.000,0.84338,0.84338,0.84334,0.84337,40799.9992
06.09.2024 03:18:00.000,0.84339,0.84339,0.84334,0.84336,25500
06.09.2024 03:19:00.000,0.84335,0.84336,0.84335,0.84336,14399.9996
06.09.2024 03:20:00.000,0.84334,0.84339,0.84334,0.84336,27000
06.09.2024 03:21:00.000,0.84334,0.84337,0.84334,0.84335,20399.9996
06.09.2024 03:22:00.000,0.84334,0.84335,0.84333,0.84333,12600.0004
06.09.2024 03:23:00.000,0.84333,0.84336,0.84332,0.84335,41099.9985
06.09.2024 03:24:00.000,0.84335,0.84336,0.84331,0.84333,55799.9992
06.09.2024 03:25:00.000,0.84334,0.84336,0.84333,0.84333,11399.9996
06.09.2024 03:26:00.000,0.84332,0.84334,0.8433,0.84331,33599.9985
06.09.2024 03:27:00.000,0.84333,0.84334,0.84331,0.84331,54599.9985
06.09.2024 03:28:00.000,0.84333,0.84333,0.84328,0.8433,36599.9985
06.09.2024 03:29:00.000,0.84333,0.84335,0.84331,0.84333,10800.0002
06.09.2024 03:30:00.000,0.84335,0.84335,0.84328,0.84328,27600.0004
06.09.2024 03:31:00.000,0.8433,0.84334,0.84328,0.84333,39000
06.09.2024 03:32:00.000,0.84334,0.84336,0.84332,0.84333,51000
06.09.2024 03:33:00.000,0.84333,0.84334,0.84329,0.84332,60599.9985
06.09.2024 03:34:00.000,0.84333,0.84336,0.8433,0.84334,77319.9997
06.09.2024 03:35:00.000,0.84334,0.84337,0.84333,0.84333,28920.0001
06.09.2024 03:36:00.000,0.84335,0.84337,0.84333,0.84335,60000
06.09.2024 03:37:00.000,0.84335,0.84338,0.84328,0.84328,55200.0008
06.09.2024 03:38:00.000,0.84328,0.84331,0.84328,0.8433,51599.9985
06.09.2024 03:39:00.000,0.84331,0.84333,0.84328,0.8433,32400.0015
06.09.2024 03:40:00.000,0.8433,0.84333,0.84328,0.84332,31719.9993
06.09.2024 03:41:00.000,0.84334,0.84334,0.84328,0.84328,68849.9985
06.09.2024 03:42:00.000,0.84331,0.84332,0.84327,0.84329,49060.0014
06.09.2024 03:43:00.000,0.84329,0.84329,0.84325,0.84327,63360.0006
06.09.2024 03:44:00.000,0.84327,0.8433,0.84325,0.84328,75180.0003
06.09.2024 03:45:00.000,0.84328,0.84329,0.84324,0.84327,128270.0043
06.09.2024 03:46:00.000,0.84328,0.8433,0.84326,0.84328,64839.9963
06.09.2024 03:47:00.000,0.8433,0.84332,0.84328,0.84329,32400.0015
06.09.2024 03:48:00.000,0.84332,0.84332,0.84327,0.84327,13199.9998
06.09.2024 03:49:00.000,0.84328,0.8433,0.84327,0.84328,38130.0011
06.09.2024 03:50:00.000,0.8433,0.8433,0.84326,0.84327,65440.0024
06.09.2024 03:51:00.000,0.84327,0.84329,0.84323,0.84324,112919.9982
06.09.2024 03:52:00.000,0.84324,0.84329,0.84323,0.84325,32400.0015
06.09.2024 03:53:00.000,0.84327,0.84327,0.84323,0.84323,18600.0004
06.09.2024 03:54:00.000,0.84324,0.84327,0.84323,0.84324,109809.9976
06.09.2024 03:55:00.000,0.84324,0.84326,0.84323,0.84323,150330.0018
06.09.2024 03:56:00.000,0.84323,0.84326,0.84322,0.84325,110540.0009
06.09.2024 03:57:00.000,0.84324,0.84326,0.8432,0.8432,99019.9966
06.09.2024 03:58:00.000,0.84318,0.84318,0.84313,0.84313,81599.9985
06.09.2024 03:59:00.000,0.84311,0.84317,0.8431,0.84316,55720.0012
06.09.2024 04:00:00.000,0.84316,0.84319,0.84316,0.84317,99599.9985
06.09.2024 04:01:00.000,0.84317,0.84319,0.84313,0.84313,82199.9969
06.09.2024 04:02:00.000,0.84314,0.84317,0.84314,0.84315,76800.0031
06.09.2024 04:03:00.000,0.84315,0.84319,0.84313,0.84317,45000
06.09.2024 04:04:00.000,0.84318,0.84319,0.84316,0.84316,33299.9992
06.09.2024 04:05:00.000,0.84318,0.84319,0.84316,0.84318,60599.9985
06.09.2024 04:06:00.000,0.84316,0.84319,0.84316,0.84318,18000
06.09.2024 04:07:00.000,0.8432,0.8432,0.84317,0.84318,24600.0004
06.09.2024 04:08:00.000,0.84318,0.84319,0.84315,0.84318,35400.0015
06.09.2024 04:09:00.000,0.84318,0.84319,0.84317,0.84318,38400.0015
06.09.2024 04:10:00.000,0.84319,0.84324,0.84318,0.84322,57000
06.09.2024 04:11:00.000,0.84321,0.84323,0.84319,0.84323,89400.0015
06.09.2024 04:12:00.000,0.84323,0.84323,0.84319,0.84319,45000
06.09.2024 04:13:00.000,0.84319,0.84324,0.84319,0.84323,57000
06.09.2024 04:14:00.000,0.84322,0.84323,0.84319,0.84319,68400.0015
06.09.2024 04:15:00.000,0.84319,0.84323,0.84319,0.84321,76800.0031
06.09.2024 04:16:00.000,0.8432,0.84322,0.84318,0.84319,39599.9985
06.09.2024 04:17:00.000,0.84319,0.84324,0.84319,0.84322,70800.0031
06.09.2024 04:18:00.000,0.84323,0.84323,0.8432,0.84321,33599.9985
06.09.2024 04:19:00.000,0.84322,0.84322,0.84316,0.84316,73500
06.09.2024 04:20:00.000,0.84317,0.8432,0.84316,0.84319,102300.0031
06.09.2024 04:21:00.000,0.8432,0.84321,0.84317,0.84319,4800.0002
06.09.2024 04:22:00.000,0.84319,0.8432,0.84319,0.8432,6000
06.09.2024 04:23:00.000,0.84319,0.8432,0.84319,0.84319,6599.9999
06.09.2024 04:24:00.000,0.84319,0.8432,0.84318,0.8432,30000
06.09.2024 04:25:00.000,0.84319,0.84319,0.84319,0.84319,7199.9998
06.09.2024 04:26:00.000,0.84321,0.84322,0.8432,0.84321,7800.0002
06.09.2024 04:27:00.000,0.84321,0.84321,0.84317,0.8432,64199.9969
06.09.2024 04:28:00.000,0.8432,0.84324,0.8432,0.84322,24000
06.09.2024 04:29:00.000,0.84321,0.84322,0.84318,0.84319,48860.0006
06.09.2024 04:30:00.000,0.84319,0.84321,0.84318,0.8432,116099.9985
06.09.2024 04:31:00.000,0.8432,0.84323,0.84319,0.84319,138300.0031
06.09.2024 04:32:00.000,0.84319,0.84324,0.84319,0.84322,109199.9969
06.09.2024 04:33:00.000,0.8432,0.84324,0.8432,0.84324,33000
06.09.2024 04:34:00.000,0.84325,0.84325,0.84322,0.84322,25200.0008
06.09.2024 04:35:00.000,0.84324,0.84324,0.84321,0.84323,24600.0004
06.09.2024 04:36:00.000,0.84322,0.84324,0.84319,0.84322,62700.0008
06.09.2024 04:37:00.000,0.84322,0.84322,0.84319,0.84319,9600.0004
06.09.2024 04:38:00.000,0.8432,0.84327,0.84319,0.84324,24000
06.09.2024 04:39:00.000,0.84327,0.84327,0.84325,0.84325,22799.9992
06.09.2024 04:40:00.000,0.84327,0.84327,0.84323,0.84323,21600.0004
06.09.2024 04:41:00.000,0.84324,0.84328,0.84324,0.84325,24600.0004
06.09.2024 04:42:00.000,0.84324,0.84325,0.8432,0.84322,114900.0015
06.09.2024 04:43:00.000,0.84323,0.84325,0.84322,0.84324,8399.9996
06.09.2024 04:44:00.000,0.84322,0.84325,0.84322,0.84323,20399.9996
06.09.2024 04:45:00.000,0.84323,0.84324,0.84322,0.84323,17399.9996
06.09.2024 04:46:00.000,0.84323,0.84323,0.84322,0.84322,4800.0002
06.09.2024 04:47:00.000,0.84323,0.84323,0.84322,0.84323,20399.9996
06.09.2024 04:48:00.000,0.84322,0.84324,0.84321,0.84323,40799.9992
06.09.2024 04:49:00.000,0.84322,0.84324,0.8432,0.84323,58799.9992
06.09.2024 04:50:00.000,0.84323,0.84324,0.84322,0.84323,32400.0015
06.09.2024 04:51:00.000,0.8432,0.84323,0.8432,0.8432,9600.0004
06.09.2024 04:52:00.000,0.84321,0.84321,0.84317,0.84317,79199.9969
06.09.2024 04:53:00.000,0.84317,0.84319,0.84316,0.84317,107699.9969
06.09.2024 04:54:00.000,0.84316,0.84317,0.84316,0.84316,118800.0031
06.09.2024 04:55:00.000,0.84316,0.84317,0.84312,0.84312,83190.0024
06.09.2024 04:56:00.000,0.84313,0.84315,0.84313,0.84314,76199.9969
06.09.2024 04:57:00.000,0.84314,0.84319,0.84313,0.84317,18000
06.09.2024 04:58:00.000,0.84317,0.84319,0.84316,0.84317,9600.0004
06.09.2024 04:59:00.000,0.84319,0.84319,0.84318,0.84318,8399.9996
06.09.2024 05:00:00.000,0.8432,0.84321,0.84318,0.84318,16200.0008
06.09.2024 05:01:00.000,0.8432,0.84324,0.84319,0.8432,15600.0004
06.09.2024 05:02:00.000,0.84319,0.8432,0.84319,0.8432,3599.9999
06.09.2024 05:03:00.000,0.8432,0.8432,0.84318,0.84318,18899.9996
06.09.2024 05:04:00.000,0.84318,0.84318,0.84316,0.84318,16799.9992
06.09.2024 05:05:00.000,0.8432,0.8432,0.84316,0.84316,18600.0004
06.09.2024 05:06:00.000,0.84316,0.84316,0.84316,0.84316,1200
06.09.2024 05:07:00.000,0.84316,0.84319,0.84315,0.84319,19200.0008
06.09.2024 05:08:00.000,0.8432,0.84321,0.84319,0.84319,9000
06.09.2024 05:09:00.000,0.8432,0.8432,0.84317,0.84319,13800.0002
06.09.2024 05:10:00.000,0.84319,0.84319,0.84318,0.84318,3000
06.09.2024 05:11:00.000,0.84318,0.8432,0.84316,0.84319,21600.0004
06.09.2024 05:12:00.000,0.8432,0.84321,0.84319,0.84319,26399.9996
06.09.2024 05:13:00.000,0.8432,0.84321,0.84319,0.84321,4199.9998
06.09.2024 05:14:00.000,0.84321,0.84321,0.8432,0.8432,12000
06.09.2024 05:15:00.000,0.84319,0.84323,0.84318,0.84322,32099.9985
06.09.2024 05:16:00.000,0.84322,0.84324,0.84322,0.84324,10199.9998
06.09.2024 05:17:00.000,0.84322,0.84323,0.8432,0.8432,13199.9998
06.09.2024 05:18:00.000,0.84321,0.84323,0.84321,0.84322,21899.9996
06.09.2024 05:19:00.000,0.84323,0.84329,0.84323,0.84329,16799.9992
06.09.2024 05:20:00.000,0.84328,0.8433,0.84328,0.8433,6599.9999
06.09.2024 05:21:00.000,0.84329,0.84329,0.84328,0.84329,6000
06.09.2024 05:22:00.000,0.84329,0.84329,0.84329,0.84329,0
06.09.2024 05:23:00.000,0.84329,0.84331,0.84329,0.8433,7199.9998
06.09.2024 05:24:00.000,0.84331,0.84333,0.8433,0.8433,16799.9992
06.09.2024 05:25:00.000,0.84332,0.84334,0.84331,0.84331,12600.0004
06.09.2024 05:26:00.000,0.84332,0.84332,0.8433,0.8433,15600.0004
06.09.2024 05:27:00.000,0.84331,0.84331,0.84327,0.84328,7119.9999
06.09.2024 05:28:00.000,0.8433,0.8433,0.8433,0.8433,3000
06.09.2024 05:29:00.000,0.84329,0.8433,0.84329,0.8433,11399.9996
06.09.2024 05:30:00.000,0.8433,0.84331,0.84329,0.8433,28200.0008
06.09.2024 05:31:00.000,0.84329,0.84329,0.84329,0.84329,1200
06.09.2024 05:32:00.000,0.84327,0.8433,0.84327,0.8433,6000
06.09.2024 05:33:00.000,0.84331,0.84333,0.84331,0.84333,3000
06.09.2024 05:34:00.000,0.84333,0.84335,0.84333,0.84335,4199.9998
06.09.2024 05:35:00.000,0.84334,0.84334,0.84333,0.84334,3599.9999
06.09.2024 05:36:00.000,0.84332,0.84338,0.84331,0.84336,39000
06.09.2024 05:37:00.000,0.84335,0.84338,0.84334,0.84337,41619.9989
06.09.2024 05:38:00.000,0.84337,0.84338,0.84335,0.84337,32400.0015
06.09.2024 05:39:00.000,0.84338,0.84339,0.84337,0.84337,8399.9996
06.09.2024 05:40:00.000,0.84337,0.84338,0.84336,0.84336,13199.9998
06.09.2024 05:41:00.000,0.84337,0.84339,0.84336,0.84338,23399.9996
06.09.2024 05:42:00.000,0.84339,0.84345,0.84339,0.84342,19799.9992
06.09.2024 05:43:00.000,0.84347,0.84349,0.84345,0.84348,10800.0002
06.09.2024 05:44:00.000,0.84347,0.8435,0.84347,0.8435,3599.9999
